id,lesson_id,kanji,hiragana,translation,example_ja,example_mn,order_number,created_at,updated_at,chapter_id
eed85f86-c4c6-47d3-8161-3da60d1d66d2,40499558-4cf4-440d-8613-45c04c72dce5,みずみずしい,みずみずしい,Шинэхэн,朝、採れた野菜はみずみずしい。,Өглөө хураасан хүнсний ногоо шинэхэн байна.,2,2025-03-23 13:18:13.287389+00,2025-03-23 13:18:13.287389+00,
eee2feab-9bb7-4945-80ad-38dcc95df24e,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,報じる,ほうじる,Мэдээлчих,昨日の事件が大きく報じられた。,Өчигдрийн хэрэг ихээхэн мэдээлэгдсэн.,18,2025-03-23 12:53:46.814815+00,2025-03-23 12:53:46.814815+00,
eefc4895-981a-49e9-bc41-7132e6b76eb0,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,告白,こくはく,"Илчлэх, сэтгэлээ илчлэх",好きな気持ちを彼になかなか告白できない。,Дурласан сэтгэлээ түүнд илчлэх гэж хэцүү байна.,12,2025-03-23 10:05:30.656538+00,2025-03-23 10:05:30.656538+00,
ef20e415-0536-41d3-a418-f425f6edf503,7bd4737a-5a98-4dc3-ac6b-ea493cfc2326,見失う,みうしなう,Алдах,世界は平和への道を見失ってはいけない。,Дэлхий энх тайван руух замаа алдаж болохгүй.,16,2025-03-23 12:22:30.257607+00,2025-03-23 12:22:30.257607+00,
ef3bf34b-4694-4de8-b81f-cef8b7891a2b,7b5f158e-136b-4312-a9ec-8ee4afedad00,くすくす,くすくす,Хихих,女の子たちが、楽しそうにくすくす笑っている。,Охид тоглоомтойгоор хихих инээж байна.,1,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
ef46ca6e-9d0b-4891-8135-785bb82a6fa5,39a88a52-dbd8-4d8a-a383-76050eb7f9e6,もろい,もろい,Хэврэг,カルシウムが不足して、骨がもろくなった。,Кальци дутагдсанаас яс хэврэг болсон.,16,2025-03-23 11:48:21.587158+00,2025-03-23 11:48:21.587158+00,
ef72824f-4cf5-4657-b912-40ba1e625d69,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,弁解する,べんかいする,"Тайлбар хийх, өршөөх",彼女のどんな弁解にも耳を傾けるつもりはない。,Тэр эмэгтэйн ямар ч тайлбарыг сонсохгүй.,30,2025-03-23 10:05:30.656538+00,2025-03-23 10:05:30.656538+00,
ef9bd61e-135e-4048-8d36-9569d1102c18,9cebe825-a9f1-4f01-aa1f-00d8bed57075,利点,りてん,Давуу тал,ツアーにも個人旅行にも、それぞれ利点がある。,"Аялал ч, хувийн аялал ч тус тусын давуу талтай.",21,2025-03-23 12:10:34.87761+00,2025-03-23 12:10:34.87761+00,
efaf6fb6-4015-47c5-a9be-cabadb96e755,b18c660f-2585-425c-b5d2-cb7f45ed025c,セキュリティ,せきゅりてぃ,Аюулгүй байдал,都会ではセキュリティが不可欠だ。,Хотод аюулгүй байдал зайлшгүй чухал.,23,2025-03-23 10:36:44.712668+00,2025-03-23 10:36:44.712668+00,
efcf4974-f937-40f1-9f29-b4154bdadcb4,1481d919-d023-47b7-91c7-baab70e068a2,克明な,こくめいな,Нарийвчилсан,この会談は克明に記録しておく必要がある。,Эндэх хэлэлцээг нарийвчлан тэмдэглэх хэрэгтэй.,29,2025-03-23 12:20:44.073715+00,2025-03-23 12:20:44.073715+00,
eff83a0f-a325-47d9-b660-4ab6887ecc6c,9cebe825-a9f1-4f01-aa1f-00d8bed57075,見知らぬ,みしらぬ,Танихгүй,見知らぬ土地を歩くと、発見が多い。,Танихгүй газар алхахад олон нээлттэй.,18,2025-03-23 12:10:34.87761+00,2025-03-23 12:10:34.87761+00,
f003ed9b-6b7e-4fe3-afc1-5e611f37d151,4e35c101-f7d0-401a-a363-b7a0683b2778,シャイな,しゃいな,Ичимхий,彼女はシャイで、人が来ると隠れてしまう。,Тэр ичимхий бөгөөд хүн ирэхэд нуугддаг.,8,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
f01974a6-639e-48fb-9088-7a4d3f195bbb,7b5f158e-136b-4312-a9ec-8ee4afedad00,ぱらぱら[と],ぱらぱら[と],Тархай/Хальт,①雨がぱらぱら降り始めた。②雑誌をぱらぱら見る。,①Бороо тархай орж эхэлсэн. ②Сэтгүүлийг хальт харна.,7,2025-03-23 13:24:14.953392+00,2025-03-23 13:24:14.953392+00,
f019bd6e-5777-445f-bd38-8aee422852c8,211feb2e-faa4-4eb2-98ac-05650dae1dc5,青春＜する＞,せいしゅん＜する＞,Залуу нас,故郷に帰ると、青春の思い出がよみがえってくる。,Төрөлх нутагтаа буцахад залуу насны дурсамж сэргэнэ.,4,2025-03-23 11:41:32.940535+00,2025-03-23 11:41:32.940535+00,
f024f9ed-6528-414e-8601-fb0145dd977f,847e291d-af07-464d-9d15-955823d5030c,取り急ぎ,とりいそぎ,Товчхон,・取り急ぎ、ご報告まで。・取り急ぎ、お礼まで。,・Товчхон мэдээлэл хүртэл. ・Товчхон талархал хүртэл.,13,2025-03-23 11:19:28.540937+00,2025-03-23 11:19:28.540937+00,
f02ba06a-3ebb-468a-80ab-d1d60edc8067,4ba4172f-b2c7-4ef0-b1ac-533d1c0db0ca,老後,ろうご,Хөгшрөлт,若い頃から老後の生活のことを考えておく。,Залуудаа хөгшрөлтийн амьдралын талаар боддог.,26,2025-03-23 10:20:21.111298+00,2025-03-23 10:20:21.111298+00,
f0423302-d120-45b1-ae3f-91de78112030,e1ac6992-1af2-4e67-8712-97e592ad7b12,かさ張る,かさばる,Том зай эзлэх,かさ張るのは布団とソファーくらいだ。,"Том зай эзэлдэг зүйл гэвэл хөнжил, буйдан л байна.",11,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
f04411ca-9a9f-4844-904b-293bcf908f77,98fd16f0-93c3-490b-89ae-ce7de6d637ac,上向く,うわむく,Сайжрах,景気が回復し、会社の実績も上向いている。,"Эдийн засаг сэргэж, компанийн гүйцэтгэл сайжирч байна.",16,2025-03-23 11:16:05.710215+00,2025-03-23 11:16:05.710215+00,
f0890b4c-005d-4b4e-9ce6-9f0f064490d6,4e35c101-f7d0-401a-a363-b7a0683b2778,几帳面な,きちょうめんな,Цэвэрч,姉は子供の頃から几帳面な性格だった。,Эгч маань багаасаа цэвэрч зантай байсан.,5,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
f0943cd2-1484-464e-923e-3a91ee6fc2d2,2f9ceaac-6679-47be-8db1-59c3f57949a8,驚異的な,きょういてきな,Гайхалтай,九州地方で驚異的な降水量を記録した。,Кюшюгийн хэсэгт гайхалтай борооны хэмжээ тэмдэглэгдсэн.,9,2025-03-23 12:29:36.914144+00,2025-03-23 12:29:36.914144+00,
f0a9aea3-095d-451e-b5ff-8b23f78ee06a,2f9ceaac-6679-47be-8db1-59c3f57949a8,ひずみ,ひずみ,Гажуудал,地震後に多くの家にひずみが発見された。,Газар хөдлөлтийн дараа олон байшинд гажуудал илэрсэн.,29,2025-03-23 12:29:36.914144+00,2025-03-23 12:29:36.914144+00,
f0ebaab0-504a-4e91-a544-74ec9ffeb35c,d088384c-1811-43c9-8514-c18c1cd2c69a,合致＜する＞,がっち＜する＞,Нийцэх,目撃者の証言と状況が合致した。,Гэрчийн мэдүүлэг ба байдал нийцсэн.,23,2025-03-23 12:48:30.227492+00,2025-03-23 12:48:30.227492+00,
f0ee047b-a24f-4d05-abaa-0274c0eec2ee,211feb2e-faa4-4eb2-98ac-05650dae1dc5,澄む,すむ,Тунгалаг болчих,昔は川の水が澄んでいたが、今は汚れている。,Эртээд голын ус тунгалаг байсан ч одоо бохир байна.,21,2025-03-23 11:41:32.940535+00,2025-03-23 11:41:32.940535+00,
f0fca778-90c4-43dd-a3d3-ecce9d541c4c,87ccc3d6-cdff-4e8b-8042-f75458c95583,一期一会,いちごいちえ,Нэг удаагийн уулзалт,茶道を学んで、一期一会という言葉を知った。,"Цайны ёслол сурч ""нэг удаагийн уулзалт"" гэдэг үгийг мэдсэн.",18,2025-03-23 12:03:18.288161+00,2025-03-23 12:03:18.288161+00,
f1113667-239e-48df-9d4c-9a56aee4745e,00806d75-8134-4e04-b4e6-100059f6dc21,恵む,めぐむ,Хандивлах,名前を明かさないまま貧しい人にお金を恵む。,Нэрээ тодруулахгүйгээр ядуу хүнд мөнгө хандивладаг.,18,2025-03-23 12:57:13.686902+00,2025-03-23 12:57:13.686902+00,
f13ccac2-892a-4336-8097-85ad0e0c80bc,c7d8e073-cbf4-4c39-b2c0-8d23834be7c0,へりくだる,へりくだる,Даруу байчих,彼のへりくだった態度は不愉快だ。,Түүний даруу хандлага тээртэй.,27,2025-03-23 11:23:47.843137+00,2025-03-23 11:23:47.843137+00,
f15d44a8-3f63-4fcb-a864-7f1374d36a63,847e291d-af07-464d-9d15-955823d5030c,労力,ろうりょく,Хүч,予定よりプロジェクトが大きくなり、労力が足りない。,Төлөвлөгөөнөөс том болсон төсөлд хүч хүрэлцэхгүй байна.,28,2025-03-23 11:19:28.540937+00,2025-03-23 11:19:28.540937+00,
f1a39a62-af9f-4c5e-b21a-2f67dc0c7058,85a7e180-d44e-45d7-8a11-f1f9a5ecdd70,緩む,ゆるむ,Сулрах,ボーナスをもらうと、つい財布のひもが緩む。,Бонус авчихвал хэтэвчний уяа суларчихдаг.,20,2025-03-23 10:22:51.325631+00,2025-03-23 10:22:51.325631+00,
f1b70d17-1fb2-4bcd-bc82-c7b9c59864d1,ec148ee4-6891-4e4e-a7fc-fc662d515233,下心,したごころ,Далд санаа,彼の親切に下心はないと思う。,Түүний тусч зандаа далд санаа байхгүй гэж бодож байна.,22,2025-03-23 10:18:03.480512+00,2025-03-23 10:18:03.480512+00,
f1bf3ce4-0b28-49e2-9bf1-c60af985f4bb,7cedd71f-b5a0-426b-88fb-94bc7ade6185,衰える,おとろえる,Сулрах,年とともに体力衰えてきた。,Нас ахих тусам биеийн хүч суларсан.,5,2025-03-23 11:46:22.462742+00,2025-03-23 11:46:22.462742+00,
f1c4053c-1ddc-449b-b17e-2f8f9f44e068,c5b42bf9-a63f-48b7-8939-a88809d320ca,巣,す,Үүр,森の中で動物の巣を見つけた。,Ойд амьтны үүрийг олсон.,10,2025-03-23 12:41:39.761898+00,2025-03-23 12:41:39.761898+00,
f1e94a51-74e5-4aa4-8c86-a8bbe8725f47,40499558-4cf4-440d-8613-45c04c72dce5,チャーミングな,ちゃーみんぐな,Татах,彼女は顔も仕草もチャーミングだ。,"Тэр нүүр, хөдөлгөөн хоёулаа татах юм.",5,2025-03-23 13:18:13.287389+00,2025-03-23 13:18:13.287389+00,
f2198d35-cf8f-4a24-b63b-46f0c5647dd2,702c6c63-592e-4330-9fd6-47f6c8ed3fe2,野心,やしん,Хүсэл эрмэлзэл,成功するためには野心も必要だ。,Амжилтанд хүрэхэд хүсэл эрмэлзэл ч хэрэгтэй.,10,2025-03-23 11:25:22.910037+00,2025-03-23 11:25:22.910037+00,
f2211fa2-f3a8-492c-ace2-895796093af6,b9bb74ac-fc5e-43be-a199-3be9602e177c,反発する,はんぱつする,Эсэргүүцэх,兄に反発して家出した。,Ахдаа эсэргүүцэж гэрээсээ явсан.,21,2025-03-23 09:48:46.010489+00,2025-03-23 09:48:46.010489+00,
f23c15cf-9bd9-4175-828b-31c26063a5df,98fd16f0-93c3-490b-89ae-ce7de6d637ac,外資系企業,がいしけいきぎょう,Гадаадын холбоотой компани,外資系企業は実力主義だと言われている。,Гадаадын холбоотой компаниуд чадварт тулгуурладаг гэдэг.,2,2025-03-23 11:16:05.710215+00,2025-03-23 11:16:05.710215+00,
f27b1638-f151-4122-8bb5-91c8b5100136,211feb2e-faa4-4eb2-98ac-05650dae1dc5,井戸,いど,Худаг,町には古い井戸が残っている。,Хотод хуучны худаг хадгалагдсан байна.,20,2025-03-23 11:41:32.940535+00,2025-03-23 11:41:32.940535+00,
f289b50d-b17b-4b8f-a843-93ff8b68ddca,5ae836e1-b95e-4ea6-aa6f-173a45ae71c4,手に余る,てにあまる,Гараас хальчих,この仕事は大変だ。私の手に余る。,Эндэх ажил хэцүү байна. Миний гараас хальчихна.,15,2025-03-23 13:42:16.153353+00,2025-03-23 13:42:16.153353+00,
f29cd6d6-fd9f-4fee-92b5-66327b2f3532,c9e33762-64df-49f0-a95e-ba73bf8d089e,乗っ取る,のっとる,Эзлэх,A社がB社を乗っ取ったと報道された。,А компани В компанийг эзэлсэн гэж мэдээлэгдсэн.,24,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
f2c4158b-b9b9-4b2e-b49c-e011fa511127,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,異性,いせい,Эсрэг хүйс,彼女は異性にも同性にも好かれるタイプだ。,Тэр эмэгтэй эсрэг хүйсийнхэн болон ижил хүйстнүүдийн дунд ч алдартай.,1,2025-03-23 10:05:30.656538+00,2025-03-23 10:05:30.656538+00,
f2c9d28f-35e2-42ef-b34a-90bf31fadd8e,39a88a52-dbd8-4d8a-a383-76050eb7f9e6,刺さる,ささる,Хатгачих,指にとげが刺さって、なかなか抜けない。,Хуруунд өргөс хатгаснаас амархан салдаггүй.,21,2025-03-23 11:48:21.587158+00,2025-03-23 11:48:21.587158+00,
f32ad7a9-62e8-4092-9113-ad40c38e48fb,8255544f-5495-4ade-b921-0ba93af501e2,参照＜する＞,さんしょう＜する＞,Лавлах,辞書の例文を参照しながら、言葉の使い方を覚える。,Толь бичгийн жишээ өгүүлбэрийг лавлан үгний хэрэглээг сурдаг.,12,2025-03-23 10:59:03.299839+00,2025-03-23 10:59:03.299839+00,
f360386f-2bb0-43c7-932c-9c4848ebc4f0,0502202f-9c7d-4968-8bce-838fc9e4fa7a,手違い,てちがい,Алдаа,ホテルの予約で、旅行会社の手違いがあった。,Зочид буудлын захиалгад аяллын компанийн алдаа гарсан.,11,2025-03-23 12:14:13.878124+00,2025-03-23 12:14:13.878124+00,
f367090c-3390-414c-8571-fb5e61eb2156,c5b42bf9-a63f-48b7-8939-a88809d320ca,躊躇＜する＞,ちゅうちょ＜する＞,Эргэлзэх,彼女はジェットコースターに乗るのを躊躇した。,Тэр галт тэрэгний замд суухаа эргэлзсэн.,18,2025-03-23 12:41:39.761898+00,2025-03-23 12:41:39.761898+00,
f372bd74-e4d2-49c8-8ae6-11faac40013f,c1d09a3c-6194-4004-86c1-78cc2fe5bf87,ぶっきらぼうな,ぶっきらぼうна,Бүдүүлэг,彼女のぶっきらぼうな話し方は印象が悪い。,Түүний бүдүүлэг ярианы төрх муухай сэтгэгдэл төрүүлдэг.,13,2025-03-23 13:21:29.356422+00,2025-03-23 13:21:29.356422+00,
f3a7a4ac-4ad2-4368-a267-25163fee07e2,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,追い詰める,おいつめる,Хаах,警察はせっかく追い詰めた犯人を逃した。,Цагдаа хашсан гэмт хэрэгтнийг алдсан.,33,2025-03-23 12:53:46.814815+00,2025-03-23 12:53:46.814815+00,
f3c3b0f0-31da-46d0-a075-290f32e6a7d6,87aebbb4-3e07-475e-aba8-14158d4e23f6,いかなる,いかなる,Ямар ч,いかなる事情があろうとも、自然環境を壊してはいけない。,Ямар ч нөхцөл байсан байгаль орчныг сүйтгэж болохгүй.,27,2025-03-23 12:31:44.854307+00,2025-03-23 12:31:44.854307+00,
f3d58309-8cfb-444b-8c05-4dad59d6fed6,a394b6cb-8b95-4c62-8a51-a4cbf0ac8106,投げ出す,なげだす,Хаях/Орхичихох,①飛行機のシートが広かったので、足を投げ出して座った。②仕事を投げ出して旅に出たい。,①Онгоцны суудал өргөн байсан болохоор хөлөө тавиад суусан. ②Ажлыг орхиод аялалд явахыг хүсдэг.,12,2025-03-23 10:52:53.124798+00,2025-03-23 10:52:53.124798+00,
f3e0a08d-acf3-4a4c-b642-b6ab4967b484,8a175244-3aa1-4ead-9b92-7c11b7210da9,てんで[〜ない],てんで,Бүгдээрээ [биш],そんな理由では、てんで納得しない。,Тийм шалтгаанаар бүгдээрээ татгалзахгүй.,9,2025-03-23 13:28:07.533716+00,2025-03-23 13:28:07.533716+00,
f3ec25b0-91be-4db8-b6bb-0c4a19dba91b,9cebe825-a9f1-4f01-aa1f-00d8bed57075,着目＜する＞,ちゃくもく＜する＞,Анхаарал хандуулчих,歴史に着目したこのツアーは面白そうだ。,Түүхэнд анхаарал хандуулсан энэ аялал сонирхолтой бололтой.,19,2025-03-23 12:10:34.87761+00,2025-03-23 12:10:34.87761+00,
f3f23dbc-acc5-4ebf-94ab-c2862db05bfd,0502202f-9c7d-4968-8bce-838fc9e4fa7a,片言,かたこと,Тасалдангуй яриа,たとえ片言でも現地の言葉を使ってみる。,Хэдий тасалдангуй ч орон нутгийн хэлийг хэрэглэж үзнэ.,1,2025-03-23 12:14:13.878124+00,2025-03-23 12:14:13.878124+00,
f433e185-9a2b-45a0-bf9e-2c1b39b33f7a,fb083c92-a992-4318-b09f-7d5fc9aabcc9,駆け込む,かけこむ,Гүйж орчих,発車ぎりぎりで電車に駆け込んだ。,Хөдлөх мөчид галт тэргэнд гүйж орсон.,5,2025-03-23 11:32:47.1792+00,2025-03-23 11:32:47.1792+00,
f489c022-a8c2-4205-8402-b881a4dab046,e1ac6992-1af2-4e67-8712-97e592ad7b12,くるむ,くるむ,"Боох, ороох",食器は新聞紙でくるんだ方がいい。,Аяга тавгийг сониноор боох нь дээр.,10,2025-03-23 10:54:30.466748+00,2025-03-23 10:54:30.466748+00,
f490210c-6e34-450e-808a-b8859846b0bf,ed3b96e2-5464-466d-ad47-b1c0a4582140,満月,まんげつ,Тэргэл сар,天気に恵まれて、満月がきれいに輝いている。,Цаг агаар сайхан байснаас тэргэл сар тод гэрэлтэж байна.,25,2025-03-23 12:35:03.498765+00,2025-03-23 12:35:03.498765+00,
f4b2e702-fde4-4a7e-876f-9a75254ea003,c1d09a3c-6194-4004-86c1-78cc2fe5bf87,ネガティブな,ねがてぃぶна,Сөрөг,ネガティブな考えからは何も生まれない。,Сөрөг бодлоос юу ч төрж болохгүй.,1,2025-03-23 13:21:29.356422+00,2025-03-23 13:21:29.356422+00,
f4d8303f-28ce-4129-a95f-99bb7fdd003a,345e526a-49f0-4d8f-b6b8-8bb2f8e71fd3,寄り添う,よりそう,"Ойртон дөхөх, наалдах",あの人となら、ずっと寄り添っていけそうだ。,Тэр хүнтэй хамт байвал үүрд ойрхон амьдрах болно.,43,2025-03-23 10:05:40.668138+00,2025-03-23 10:05:40.668138+00,
f4eab012-a320-4b73-b90a-c4e7d6fb3776,1c8d4a95-c085-4a98-ae47-fbd7adec52a9,遅らせる,おくらせる,Хойшлуулчих,悪天候が道路工事を遅らせた。,Муухай цаг агаар замын барилгыг хойшлуулсан.,19,2025-03-23 11:27:48.36573+00,2025-03-23 11:27:48.36573+00,
f4ed38f8-3529-49fa-b548-e5a13fa78edc,b7064eea-e73c-4045-aea3-b08ac5c63ab9,びくびく[と]＜する＞,びくびく,Айчих,彼は自信が持てないのか、いつもびくびくしている。,Тэр итгэлгүй байдаг уу гэдэгээс хэзээ ч айдаг.,18,2025-03-23 13:11:13.437276+00,2025-03-23 13:11:13.437276+00,
f4f96a7c-2cb1-43e6-9e2a-dd63555b4f06,87aebbb4-3e07-475e-aba8-14158d4e23f6,紫外線,しがいせん,Хэт ягаан туяа,夏は必ず紫外線対策をして出かける。,Зун заавал хэт ягаан туяаны хамгаалалт хийж гадуур явдаг.,1,2025-03-23 12:31:44.854307+00,2025-03-23 12:31:44.854307+00,
f511abff-3082-473a-945f-cfaa566ba8e6,d088384c-1811-43c9-8514-c18c1cd2c69a,ごまかす,ごまかす,Худал хэлчих,犯人は事実をごまかしている。,Гэмт хэрэгтэн үнэнийг худал хэлж байна.,13,2025-03-23 12:48:30.227492+00,2025-03-23 12:48:30.227492+00,
f5314c2a-bd50-4db8-b085-7fa2bd316730,b9bb74ac-fc5e-43be-a199-3be9602e177c,反発する,はんぱつする,Эсэргүүцэх,兄に反発して家出した。,Ахдаа эсэргүүцэж гэрээсээ явсан.,36,2025-03-23 09:48:46.010489+00,2025-03-23 09:48:46.010489+00,
f544477c-b736-4872-9d96-b84e629b9849,931c7fb5-e0c3-4a21-a64b-916bf58c2787,製造＜する＞,せいぞう＜する＞,Боловсруулах,この地方は有名メーカーの家電を製造する工場が多い。,Эндэх хэсэгт алдартай үйлдвэрлэгчийн гэр ахуйн хэрэгсэл боловсруулдаг олон үйлдвэр бий.,2,2025-03-23 11:35:22.02606+00,2025-03-23 11:35:22.02606+00,
f55bd352-a2fa-48f9-83d3-235178637272,672afe3a-cad9-4b2d-975e-0b4f4774ffbe,しのぐ,しのぐ,Давчих,①新作が前作をしのぐ売上を記録した。②エアコンで猛暑をしのぐ。,①Шинэ бүтээл өмнөхөөс давсан борлуулалт тэмдэглэсэн. ②Агааржуулагчаар халуунд давсан.,16,2025-03-23 12:05:54.682445+00,2025-03-23 12:05:54.682445+00,
f59cb815-85b1-4265-99ef-8779b6b0ddd1,769d63cb-e4d5-47d2-9b96-f23c4935414c,転落＜する＞,てんらく＜する＞,Унах,①今日負けて、彼はランキング一位から転落した。②駅の階段の上から転落して、大けがをした。,①Өнөөдөр хожигдсоноос тэр нэгдүгээр байраас унасан. ②Буудлын шатнаас унаж их гэмтсэн.,35,2025-03-23 11:58:55.6352+00,2025-03-23 11:58:55.6352+00,
f5bacafa-09be-4f2e-b560-ce4544c06ac2,4e35c101-f7d0-401a-a363-b7a0683b2778,陰気な,いんきな,Гунигтай,陰気だった弟が、彼女ができて明るくなった。,Гунигтай байсан дүү маань найз охинтой болоод тодорсон.,31,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
f5d18b21-601d-41d0-9ea2-ed3f7364532d,7fc06800-3efd-443c-9fb3-a0df2e41ba48,はげる,はげる,Халцрах,父ははげてきたのを、とても気にしている。,Аав маань халцрахаа их санаа зовдог.,31,2025-03-23 11:53:58.528033+00,2025-03-23 11:53:58.528033+00,
f5f6ba0c-0eca-467e-a52f-12d24da62c26,ad943560-292c-4df9-b552-f080eb29300f,鼻にかける,はなにかける,Бардамнах,彼女は美人なのを鼻にかけている。,Тэр гоо сайхандаа бардамнадаг.,11,2025-03-23 13:39:31.367976+00,2025-03-23 13:39:31.367976+00,
f622857a-cbfa-4fbf-bd79-581296a5185e,9d446a74-9bcc-46bc-8621-2d54ec6086af,取り立てる,とりたてる,"Цуглуулах, онцлох",取り立てて言うほどの日はあ。,Онцлоод хэлчихほどын өдрийн тэмдэглэл байхгүй.,20,2025-03-23 10:26:08.420577+00,2025-03-23 10:26:08.420577+00,
f6306c1e-61b7-4204-9ef1-011178c77ee6,ed57b7cf-2a5b-40a7-b984-cd49624cdbf8,隔月,かくげつ,Хоёр сард нэг удаа,この雑誌は隔月で発売されている。,Эндэх сэтгүүл хоёр сард нэг удаа хэвлэгддэг.,16,2025-03-23 10:33:51.498933+00,2025-03-23 10:33:51.498933+00,
f64bfb3f-762a-4fb0-922c-3925dec34d0e,85a7e180-d44e-45d7-8a11-f1f9a5ecdd70,一律,いちりつ,"Тэнцүү, ижил",この店の家電の下取料金は一律五千円だ。,Эндэхийн дэлгүүрийн гэр ахуйн цахилгаан хэрэгслийн солих төлбөр яг 5000 иен.,4,2025-03-23 10:22:51.325631+00,2025-03-23 10:22:51.325631+00,
f69340ec-f65a-44e8-9a3d-f40959b3c935,7bd4737a-5a98-4dc3-ac6b-ea493cfc2326,証,あかし,Гэрч,A国は親善の証として、B国に経済的支援を約束した。,А улс найрамдлын гэрч болгож В улсад эдийн засгийн дэмжлэг амласан.,20,2025-03-23 12:22:30.257607+00,2025-03-23 12:22:30.257607+00,
f6d84020-ac31-4f2f-bab3-1f91bf6427a2,5ae836e1-b95e-4ea6-aa6f-173a45ae71c4,手を切る,てをきる,Харилцаа таслах,昔の遊び仲間とは、もう手を切った。,Хуучны тоглоомын найзуудтайгаа харилцаагаа тасалсан.,14,2025-03-23 13:42:16.153353+00,2025-03-23 13:42:16.153353+00,
f6ffd1a7-33c9-40cc-970e-515308271fe3,4e35c101-f7d0-401a-a363-b7a0683b2778,大らかな,おおらかな,Өгөөмөр,彼は大らかな性格で、みんなに愛されている。,Тэр өгөөмөр зантай бөгөөд бүгдэд хайрлагддаг.,1,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
f7009640-1bfc-4936-b20a-faf136e157fd,d67a43fd-ac8e-42a1-82f8-9f78e3bf5898,断定＜する＞,だんてい＜する＞,Тодорхойлох,警察はその事件を殺人事件と断定した。,Цагдаа тэр хэргийг хүн амины хэрэг гэж тодорхойлсон.,26,2025-03-23 12:51:57.151027+00,2025-03-23 12:51:57.151027+00,
f70e1a7b-81f4-45b9-ab80-d924960adb85,ec148ee4-6891-4e4e-a7fc-fc662d515233,義理,ぎり,"Ёс суртахуун, ухамсар, тусч зан, хүндэтгэл",①人との付き合いでは義理を大切にしなければならない。②義理の父と母も、とてもいい人だ。,"①Хүмүүстэй харилцахдаа ёс суртахууныг чухалчлах хэрэгтэй. ②Миний хойд эцэг, эх хоёр маш сайн хүмүүс.",2,2025-03-23 10:18:03.480512+00,2025-03-23 10:18:03.480512+00,
f715444b-2ec6-41da-a5c5-d8f1294547c4,4e35c101-f7d0-401a-a363-b7a0683b2778,繊細な,せんさいな,Мэдрэмтгий,彼女は傷つきやすく、繊細だ。,Тэр амархан гэдэслэгддэг бөгөөд мэдрэмтгий юм.,18,2025-03-23 13:06:50.353621+00,2025-03-23 13:06:50.353621+00,
f7268aab-e746-4d08-bc32-1580ad67630b,73f51729-f28a-418c-91ea-dba357a7abe7,しんなり[と]＜する＞,しんなり,"Зөөлөн, уян болох",ゆでた野菜がしんなりとした。,Чанасан ногоо зөөлөн болсон.,10,2025-03-23 10:50:58.617592+00,2025-03-23 10:50:58.617592+00,
f759c3a6-c25a-48d8-badd-46fe2a58e6b3,c9e33762-64df-49f0-a95e-ba73bf8d089e,ばらまく,ばらまく,Таразчих,政府はお金をばらまいているだけだと批判されている。,Засгийн газар мөнгийг тараасан гэж шүүмжлэгдэж байна.,12,2025-03-23 13:03:00.253334+00,2025-03-23 13:03:00.253334+00,
f788494e-e5fd-4ad7-8da8-d035f48310c2,7c8c7280-bf94-4791-9b23-5f8305438541,同意＜する＞,どうい＜する＞,Зөвшөөрчих,手術の同意書に署名した。,Мэс заслын зөвшөөрлийн бичгэнд гарын үсэг зурсан.,19,2025-03-23 11:51:19.35321+00,2025-03-23 11:51:19.35321+00,
f7ad08a7-fbe7-4c3a-aded-d7853166337e,e76c3aa9-5fb1-42d1-8ec3-f2f6fdda54cb,最先端,さいせんたん,Хамгийн дэвшилтэт,このパソコンは、最先端の技術で作られている。,Эндэх компьютер хамгийн дэвшилтэт технологиор хийгдсэн.,3,2025-03-23 11:08:18.932918+00,2025-03-23 11:08:18.932918+00,
f7f10c3a-37cf-4666-9163-99c2e10cd154,211feb2e-faa4-4eb2-98ac-05650dae1dc5,歳月,さいげつ,Жил сар,この土地に来て、10年の歳月が流れた。,Эндэх газарт ирээд 10 жил өнгөрсөн.,8,2025-03-23 11:41:32.940535+00,2025-03-23 11:41:32.940535+00,
f7fcf5fc-6a71-4387-84ec-8b423ee555a8,1481d919-d023-47b7-91c7-baab70e068a2,寛容＜な＞,かんよう＜な＞,Тэвчээртэй,A国は他国に寛容な態度を示す。,А улс бусад улсад тэвчээртэй хандлага харуулдаг.,8,2025-03-23 12:20:44.073715+00,2025-03-23 12:20:44.073715+00,
